Domain Code;Domain;Area Code;Area;Element Code;Element;Item Code;Item;Year Code;Year;Unit;Value;Flag;Flag Description
FBS;New Food Balances;40;Chile;5511;Production;2630;Coffee and products;2015;2015;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2630;Coffee and products;2016;2016;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2630;Coffee and products;2017;2017;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2633;Cocoa Beans and products;2014;2014;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2633;Cocoa Beans and products;2015;2015;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2633;Cocoa Beans and products;2016;2016;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2633;Cocoa Beans and products;2017;2017;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2731;Bovine Meat;2014;2014;1000 tonnes;224;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2731;Bovine Meat;2015;2015;1000 tonnes;225;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2731;Bovine Meat;2016;2016;1000 tonnes;215;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2731;Bovine Meat;2017;2017;1000 tonnes;200;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2732;Mutton & Goat Meat;2014;2014;1000 tonnes;16;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2732;Mutton & Goat Meat;2015;2015;1000 tonnes;14;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2732;Mutton & Goat Meat;2016;2016;1000 tonnes;13;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2732;Mutton & Goat Meat;2017;2017;1000 tonnes;14;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2733;Pigmeat;2014;2014;1000 tonnes;520;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2733;Pigmeat;2015;2015;1000 tonnes;524;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2733;Pigmeat;2016;2016;1000 tonnes;508;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2733;Pigmeat;2017;2017;1000 tonnes;489;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2734;Poultry Meat;2014;2014;1000 tonnes;664;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2734;Poultry Meat;2015;2015;1000 tonnes;711;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2734;Poultry Meat;2016;2016;1000 tonnes;741;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2734;Poultry Meat;2017;2017;1000 tonnes;712;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2735;Meat, Other;2014;2014;1000 tonnes;22;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2735;Meat, Other;2015;2015;1000 tonnes;22;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2735;Meat, Other;2016;2016;1000 tonnes;20;S;Standardized data
FBS;New Food Balances;40;Chile;5511;Production;2735;Meat, Other;2017;2017;1000 tonnes;19;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2511;Wheat and products;2014;2014;1000 tonnes;10;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2511;Wheat and products;2014;2014;1000 tonnes;27;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2511;Wheat and products;2015;2015;1000 tonnes;13;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2511;Wheat and products;2015;2015;1000 tonnes;26;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2511;Wheat and products;2016;2016;1000 tonnes;15;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2511;Wheat and products;2016;2016;1000 tonnes;32;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2511;Wheat and products;2017;2017;1000 tonnes;15;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2511;Wheat and products;2017;2017;1000 tonnes;29;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2805;Rice and products;2014;2014;1000 tonnes;2207;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2805;Rice and products;2014;2014;1000 tonnes;118;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2805;Rice and products;2015;2015;1000 tonnes;2489;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2805;Rice and products;2015;2015;1000 tonnes;133;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2805;Rice and products;2016;2016;1000 tonnes;3059;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2805;Rice and products;2016;2016;1000 tonnes;164;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2805;Rice and products;2017;2017;1000 tonnes;2989;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2805;Rice and products;2017;2017;1000 tonnes;160;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2513;Barley and products;2014;2014;1000 tonnes;14;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2513;Barley and products;2014;2014;1000 tonnes;1;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2513;Barley and products;2015;2015;1000 tonnes;8;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2513;Barley and products;2015;2015;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2513;Barley and products;2016;2016;1000 tonnes;12;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2513;Barley and products;2016;2016;1000 tonnes;1;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2513;Barley and products;2017;2017;1000 tonnes;11;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2513;Barley and products;2017;2017;1000 tonnes;1;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2514;Maize and products;2014;2014;1000 tonnes;1803;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2514;Maize and products;2014;2014;1000 tonnes;96;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2514;Maize and products;2015;2015;1000 tonnes;1471;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2514;Maize and products;2015;2015;1000 tonnes;79;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2514;Maize and products;2016;2016;1000 tonnes;1295;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2514;Maize and products;2016;2016;1000 tonnes;69;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2514;Maize and products;2017;2017;1000 tonnes;1296;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2514;Maize and products;2017;2017;1000 tonnes;69;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2515;Rye and products;2014;2014;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2515;Rye and products;2014;2014;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2515;Rye and products;2015;2015;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2515;Rye and products;2015;2015;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2515;Rye and products;2016;2016;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2515;Rye and products;2016;2016;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2515;Rye and products;2017;2017;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2516;Oats;2014;2014;1000 tonnes;5;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2516;Oats;2014;2014;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2516;Oats;2015;2015;1000 tonnes;5;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2516;Oats;2015;2015;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2516;Oats;2016;2016;1000 tonnes;5;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2516;Oats;2016;2016;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2516;Oats;2017;2017;1000 tonnes;5;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2516;Oats;2017;2017;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2518;Sorghum and products;2014;2014;1000 tonnes;19;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2518;Sorghum and products;2014;2014;1000 tonnes;1;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2518;Sorghum and products;2015;2015;1000 tonnes;17;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2518;Sorghum and products;2015;2015;1000 tonnes;1;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2518;Sorghum and products;2016;2016;1000 tonnes;13;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2518;Sorghum and products;2016;2016;1000 tonnes;1;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2518;Sorghum and products;2017;2017;1000 tonnes;10;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2518;Sorghum and products;2017;2017;1000 tonnes;1;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2520;Cereals, Other;2014;2014;1000 tonnes;3;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2520;Cereals, Other;2014;2014;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2520;Cereals, Other;2015;2015;1000 tonnes;4;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2520;Cereals, Other;2015;2015;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2520;Cereals, Other;2016;2016;1000 tonnes;4;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2520;Cereals, Other;2016;2016;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2520;Cereals, Other;2017;2017;1000 tonnes;5;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2520;Cereals, Other;2017;2017;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2532;Cassava and products;2014;2014;1000 tonnes;2186;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2532;Cassava and products;2014;2014;1000 tonnes;66;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2532;Cassava and products;2015;2015;1000 tonnes;2092;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2532;Cassava and products;2015;2015;1000 tonnes;63;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2532;Cassava and products;2016;2016;1000 tonnes;2108;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2532;Cassava and products;2016;2016;1000 tonnes;63;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2532;Cassava and products;2017;2017;1000 tonnes;2188;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2532;Cassava and products;2017;2017;1000 tonnes;66;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2531;Potatoes and products;2014;2014;1000 tonnes;2158;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2531;Potatoes and products;2014;2014;1000 tonnes;161;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2531;Potatoes and products;2015;2015;1000 tonnes;2582;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2531;Potatoes and products;2015;2015;1000 tonnes;193;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2531;Potatoes and products;2016;2016;1000 tonnes;3034;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2531;Potatoes and products;2016;2016;1000 tonnes;227;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2531;Potatoes and products;2017;2017;1000 tonnes;2819;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2531;Potatoes and products;2017;2017;1000 tonnes;211;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2533;Sweet potatoes;2014;2014;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2533;Sweet potatoes;2014;2014;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2533;Sweet potatoes;2015;2015;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2533;Sweet potatoes;2015;2015;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2533;Sweet potatoes;2016;2016;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2533;Sweet potatoes;2016;2016;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2533;Sweet potatoes;2017;2017;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2535;Yams;2014;2014;1000 tonnes;308;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2535;Yams;2014;2014;1000 tonnes;23;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2535;Yams;2015;2015;1000 tonnes;360;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2535;Yams;2015;2015;1000 tonnes;27;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2535;Yams;2016;2016;1000 tonnes;408;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2535;Yams;2016;2016;1000 tonnes;31;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2535;Yams;2017;2017;1000 tonnes;422;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2535;Yams;2017;2017;1000 tonnes;32;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2546;Beans;2014;2014;1000 tonnes;149;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2546;Beans;2014;2014;1000 tonnes;7;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2546;Beans;2015;2015;1000 tonnes;137;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2546;Beans;2015;2015;1000 tonnes;7;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2546;Beans;2016;2016;1000 tonnes;109;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2546;Beans;2016;2016;1000 tonnes;5;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2546;Beans;2017;2017;1000 tonnes;117;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2546;Beans;2017;2017;1000 tonnes;6;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2547;Peas;2014;2014;1000 tonnes;52;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2547;Peas;2014;2014;1000 tonnes;3;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2547;Peas;2015;2015;1000 tonnes;54;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2547;Peas;2015;2015;1000 tonnes;3;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2547;Peas;2016;2016;1000 tonnes;59;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2547;Peas;2016;2016;1000 tonnes;3;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2547;Peas;2017;2017;1000 tonnes;60;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2547;Peas;2017;2017;1000 tonnes;3;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2551;Nuts and products;2014;2014;1000 tonnes;8;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2551;Nuts and products;2014;2014;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2551;Nuts and products;2015;2015;1000 tonnes;26;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2551;Nuts and products;2015;2015;1000 tonnes;1;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2551;Nuts and products;2016;2016;1000 tonnes;72;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2551;Nuts and products;2016;2016;1000 tonnes;4;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2551;Nuts and products;2017;2017;1000 tonnes;71;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2551;Nuts and products;2017;2017;1000 tonnes;4;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2555;Soyabeans;2014;2014;1000 tonnes;90;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2555;Soyabeans;2014;2014;1000 tonnes;7;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2555;Soyabeans;2015;2015;1000 tonnes;88;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2555;Soyabeans;2015;2015;1000 tonnes;7;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2555;Soyabeans;2016;2016;1000 tonnes;81;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2555;Soyabeans;2016;2016;1000 tonnes;6;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2555;Soyabeans;2017;2017;1000 tonnes;76;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2555;Soyabeans;2017;2017;1000 tonnes;6;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2556;Groundnuts (Shelled Eq);2014;2014;1000 tonnes;2;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2556;Groundnuts (Shelled Eq);2014;2014;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2556;Groundnuts (Shelled Eq);2015;2015;1000 tonnes;2;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2556;Groundnuts (Shelled Eq);2015;2015;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2556;Groundnuts (Shelled Eq);2016;2016;1000 tonnes;4;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2556;Groundnuts (Shelled Eq);2016;2016;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2556;Groundnuts (Shelled Eq);2017;2017;1000 tonnes;4;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2556;Groundnuts (Shelled Eq);2017;2017;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2601;Tomatoes and products;2014;2014;1000 tonnes;606;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2601;Tomatoes and products;2014;2014;1000 tonnes;24;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2601;Tomatoes and products;2015;2015;1000 tonnes;623;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2601;Tomatoes and products;2015;2015;1000 tonnes;25;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2601;Tomatoes and products;2016;2016;1000 tonnes;691;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2601;Tomatoes and products;2016;2016;1000 tonnes;28;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2601;Tomatoes and products;2017;2017;1000 tonnes;714;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2601;Tomatoes and products;2017;2017;1000 tonnes;29;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2605;Vegetables, Other;2014;2014;1000 tonnes;1098;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2605;Vegetables, Other;2014;2014;1000 tonnes;112;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2605;Vegetables, Other;2015;2015;1000 tonnes;1005;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2605;Vegetables, Other;2015;2015;1000 tonnes;102;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2605;Vegetables, Other;2016;2016;1000 tonnes;1100;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2605;Vegetables, Other;2016;2016;1000 tonnes;106;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2605;Vegetables, Other;2017;2017;1000 tonnes;1127;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2605;Vegetables, Other;2017;2017;1000 tonnes;108;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2611;Oranges, Mandarines;2014;2014;1000 tonnes;366;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2611;Oranges, Mandarines;2014;2014;1000 tonnes;41;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2611;Oranges, Mandarines;2015;2015;1000 tonnes;409;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2611;Oranges, Mandarines;2015;2015;1000 tonnes;45;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2611;Oranges, Mandarines;2016;2016;1000 tonnes;455;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2611;Oranges, Mandarines;2016;2016;1000 tonnes;51;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2611;Oranges, Mandarines;2017;2017;1000 tonnes;442;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2611;Oranges, Mandarines;2017;2017;1000 tonnes;49;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2612;Lemons, Limes and products;2014;2014;1000 tonnes;143;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2612;Lemons, Limes and products;2014;2014;1000 tonnes;16;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2612;Lemons, Limes and products;2015;2015;1000 tonnes;156;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2612;Lemons, Limes and products;2015;2015;1000 tonnes;17;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2612;Lemons, Limes and products;2016;2016;1000 tonnes;183;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2612;Lemons, Limes and products;2016;2016;1000 tonnes;20;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2612;Lemons, Limes and products;2017;2017;1000 tonnes;189;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2612;Lemons, Limes and products;2017;2017;1000 tonnes;21;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2613;Grapefruit and products;2014;2014;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2613;Grapefruit and products;2014;2014;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2613;Grapefruit and products;2015;2015;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2613;Grapefruit and products;2015;2015;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2613;Grapefruit and products;2016;2016;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2613;Grapefruit and products;2016;2016;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2613;Grapefruit and products;2017;2017;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2614;Citrus, Other;2014;2014;1000 tonnes;609;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2614;Citrus, Other;2014;2014;1000 tonnes;68;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2614;Citrus, Other;2015;2015;1000 tonnes;574;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2614;Citrus, Other;2015;2015;1000 tonnes;64;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2614;Citrus, Other;2016;2016;1000 tonnes;612;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2614;Citrus, Other;2016;2016;1000 tonnes;68;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2614;Citrus, Other;2017;2017;1000 tonnes;613;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2614;Citrus, Other;2017;2017;1000 tonnes;68;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2615;Bananas;2014;2014;1000 tonnes;3264;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2615;Bananas;2014;2014;1000 tonnes;65;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2615;Bananas;2015;2015;1000 tonnes;3705;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2615;Bananas;2015;2015;1000 tonnes;74;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2615;Bananas;2016;2016;1000 tonnes;3691;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2615;Bananas;2016;2016;1000 tonnes;74;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2615;Bananas;2017;2017;1000 tonnes;3787;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2615;Bananas;2017;2017;1000 tonnes;76;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2616;Plantains;2014;2014;1000 tonnes;3467;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2616;Plantains;2014;2014;1000 tonnes;385;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2616;Plantains;2015;2015;1000 tonnes;3652;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2616;Plantains;2015;2015;1000 tonnes;406;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2616;Plantains;2016;2016;1000 tonnes;3645;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2616;Plantains;2016;2016;1000 tonnes;405;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2616;Plantains;2017;2017;1000 tonnes;3576;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2616;Plantains;2017;2017;1000 tonnes;397;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2617;Apples and products;2014;2014;1000 tonnes;2;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2617;Apples and products;2014;2014;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2617;Apples and products;2015;2015;1000 tonnes;3;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2617;Apples and products;2015;2015;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2617;Apples and products;2016;2016;1000 tonnes;2;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2617;Apples and products;2016;2016;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2617;Apples and products;2017;2017;1000 tonnes;2;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2617;Apples and products;2017;2017;1000 tonnes;0;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2618;Pineapples and products;2014;2014;1000 tonnes;653;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2618;Pineapples and products;2014;2014;1000 tonnes;163;S;Standardized data
FBS;New Food Balances;44;Colombia;5511;Production;2618;Pineapples and products;2015;2015;1000 tonnes;777;S;Standardized data
FBS;New Food Balances;44;Colombia;5123;Losses;2618;Pineapples and products;2015;2015;1000 tonnes;194;S;Standardized data
